id,type,name
O95789,Substrate,O95789
Q7Z3Y9,Substrate,Q7Z3Y9
Q9Y2U8,Substrate,Q9Y2U8
A0A1B0GU33,Substrate,A0A1B0GU33
Q53TQ3,Substrate,Q53TQ3
Q15784,Substrate,Q15784
P0CJ75,Substrate,P0CJ75
P59827,Substrate,P59827
Q14201,Substrate,Q14201
Q9GZX3,Substrate,Q9GZX3
P0DN78,Substrate,P0DN78
Q8IUE0,Substrate,Q8IUE0
P50479,Substrate,P50479
Q9NYR8,Substrate,Q9NYR8
Q12889,Substrate,Q12889
A1L4Q6,Substrate,A1L4Q6
P63098,Substrate,P63098
Q9Y4Z2,Substrate,Q9Y4Z2
O43679,Substrate,O43679
Q9P0M6,Substrate,Q9P0M6
Q9H816,Substrate,Q9H816
Q6IQ21,Substrate,Q6IQ21
Q9UPZ3,Substrate,Q9UPZ3
Q13505,Substrate,Q13505
O00571,Substrate,O00571
P31645,Substrate,P31645
O00110,Substrate,O00110
Q9Y5C1,Substrate,Q9Y5C1
Q9NRD9,Substrate,Q9NRD9
Q8TD33,Substrate,Q8TD33
O95900,Substrate,O95900
Q8NGP3,Substrate,Q8NGP3
Q14774,Substrate,Q14774
Q13232,Substrate,Q13232
Q6PJG6,Substrate,Q6PJG6
Q8WVP5,Substrate,Q8WVP5
Q9Y388,Substrate,Q9Y388
O95759,Substrate,O95759
Q969J3,Substrate,Q969J3
Q14590,Substrate,Q14590
Q9H0Z9,Substrate,Q9H0Z9
A6NKC0,Substrate,A6NKC0
Q9NUE0,Substrate,Q9NUE0
Q7RTY5,Substrate,Q7RTY5
Q15822,Substrate,Q15822
P52272,Substrate,P52272
P07949,Substrate,P07949
Q8TE77,Substrate,Q8TE77
Q9H845,Substrate,Q9H845
Q96FL9,Substrate,Q96FL9
Q8N7Z2,Substrate,Q8N7Z2
Q9P2U7,Substrate,Q9P2U7
P54289,Substrate,P54289
P49755,Substrate,P49755
P49189,Substrate,P49189
Q9NXP7,Substrate,Q9NXP7
P52741,Substrate,P52741
Q9P0K8,Substrate,Q9P0K8
Q6P3V2,Substrate,Q6P3V2
P17066,Substrate,P17066
Q9H6X2,Substrate,Q9H6X2
Q8NCG5,Substrate,Q8NCG5
Q9H8V3,Substrate,Q9H8V3
Q6P2I3,Substrate,Q6P2I3
Q92558,Substrate,Q92558
A0A0G2JMD5,Substrate,A0A0G2JMD5
Q8N157,Substrate,Q8N157
Q86YT9,Substrate,Q86YT9
Q8N1F7,Substrate,Q8N1F7
F5H4A9,Substrate,F5H4A9
Q8NA03,Substrate,Q8NA03
Q15437,Substrate,Q15437
A6NHR9,Substrate,A6NHR9
P07307,Substrate,P07307
Q6IC98,Substrate,Q6IC98
Q99856,Substrate,Q99856
Q96D15,Substrate,Q96D15
Q8TB40,Substrate,Q8TB40
P31937,Substrate,P31937
Q96R84,Substrate,Q96R84
Q5T7N2,Substrate,Q5T7N2
Q9H4H8,Substrate,Q9H4H8
Q8NFJ9,Substrate,Q8NFJ9
Q6UUV7,Substrate,Q6UUV7
O95881,Substrate,O95881
A6NK75,Substrate,A6NK75
Q9BX69,Substrate,Q9BX69
Q9ULG3,Substrate,Q9ULG3
Q6P0N0,Substrate,Q6P0N0
Q96QF7,Substrate,Q96QF7
Q9Y3Q8,Substrate,Q9Y3Q8
Q9NVL1,Substrate,Q9NVL1
A6NEL2,Substrate,A6NEL2
Q9UIW2,Substrate,Q9UIW2
O43903,Substrate,O43903
P57789,Substrate,P57789
P06307,Substrate,P06307
Q8N0U2,Substrate,Q8N0U2
Q9NP92,Substrate,Q9NP92
Q01718,Substrate,Q01718
Q96SQ5,Substrate,Q96SQ5
Q9NPA1,Substrate,Q9NPA1
Q13075,Substrate,Q13075
Q13461,Substrate,Q13461
Q92730,Substrate,Q92730
Q9NSC7,Substrate,Q9NSC7
Q96CC6,Substrate,Q96CC6
Q7Z614,Substrate,Q7Z614
P29992,Substrate,P29992
Q96PN6,Substrate,Q96PN6
A6NDZ8,Substrate,A6NDZ8
Q6ZSI9,Substrate,Q6ZSI9
Q9HC97,Substrate,Q9HC97
Q92930,Substrate,Q92930
Q9UKY4,Substrate,Q9UKY4
Q8TBP0,Substrate,Q8TBP0
Q9BRF8,Substrate,Q9BRF8
Q5H9F3,Substrate,Q5H9F3
Q8NCR9,Substrate,Q8NCR9
P47928,Substrate,P47928
O75380,Substrate,O75380
Q6IF42,Substrate,Q6IF42
Q92934,Substrate,Q92934
Q5VXI9,Substrate,Q5VXI9
Q5SXM2,Substrate,Q5SXM2
Q8IYH5,Substrate,Q8IYH5
P19961,Substrate,P19961
A2RRD8,Substrate,A2RRD8
Q9NX62,Substrate,Q9NX62
P12814,Substrate,P12814
Q8NGS9,Substrate,Q8NGS9
Q7L523,Substrate,Q7L523
Q9Y462,Substrate,Q9Y462
O75586,Substrate,O75586
Q9NXR8,Substrate,Q9NXR8
Q96BF6,Substrate,Q96BF6
Q9H1Y0,Substrate,Q9H1Y0
Q6ZT12,E3,Q6ZT12
P62750,Substrate,P62750
Q8N815,Substrate,Q8N815
Q86V42,Substrate,Q86V42
O00408,Substrate,O00408
Q9BRP8,Substrate,Q9BRP8
O15056,Substrate,O15056
Q96AC1,Substrate,Q96AC1
Q8NGD1,Substrate,Q8NGD1
Q17RF5,Substrate,Q17RF5
A0A0K0K1E9,Substrate,A0A0K0K1E9
P04264,Substrate,P04264
P21506,Substrate,P21506
Q9UBS4,Substrate,Q9UBS4
Q6P1M0,Substrate,Q6P1M0
A1L3X4,Substrate,A1L3X4
Q96MY1,Substrate,Q96MY1
O75569,Substrate,O75569
Q8WYQ4,Substrate,Q8WYQ4
Q02297,Substrate,Q02297
Q9UI14,Substrate,Q9UI14
P40200,Substrate,P40200
Q5SRE5,Substrate,Q5SRE5
Q8TAD4,Substrate,Q8TAD4
A8MVX0,Substrate,A8MVX0
Q7Z572,Substrate,Q7Z572
P02462,Substrate,P02462
P41181,Substrate,P41181
Q96CX6,Substrate,Q96CX6
O95859,Substrate,O95859
Q9Y337,Substrate,Q9Y337
Q68EA5,Substrate,Q68EA5
Q9UPR5,Substrate,Q9UPR5
O14983,Substrate,O14983
Q8N9H8,Substrate,Q8N9H8
Q0D2J5,Substrate,Q0D2J5
Q96ST8,Substrate,Q96ST8
Q08499,Substrate,Q08499
Q9NR11,Substrate,Q9NR11
P0C7X2,Substrate,P0C7X2
Q7Z6G3,Substrate,Q7Z6G3
A0A075B6L6,Substrate,A0A075B6L6
Q7Z5J8,Substrate,Q7Z5J8
Q13951,Substrate,Q13951
Q9Y6Q3,Substrate,Q9Y6Q3
Q8NHH9,Substrate,Q8NHH9
Q9NXB0,Substrate,Q9NXB0
Q5HYJ3,Substrate,Q5HYJ3
Q86TS9,Substrate,Q86TS9
A1A5D9,Substrate,A1A5D9
P47710,Substrate,P47710
O94827,Substrate,O94827
Q15735,Substrate,Q15735
Q15119,Substrate,Q15119
Q13393,Substrate,Q13393
P13232,Substrate,P13232
P0CK97,Substrate,P0CK97
O75312,Substrate,O75312
Q8TBB1,E3,Q8TBB1
Q9BQN1,Substrate,Q9BQN1
Q7Z403,Substrate,Q7Z403
Q9UHT4,Substrate,Q9UHT4
Q9BRR6,Substrate,Q9BRR6
Q9NX07,Substrate,Q9NX07
P61916,Substrate,P61916
P26371,Substrate,P26371
A6NNL0,Substrate,A6NNL0
P51522,Substrate,P51522
Q68DI1,Substrate,Q68DI1
A6NFA1,Substrate,A6NFA1
Q96G97,Substrate,Q96G97
P49888,Substrate,P49888
P58872,Substrate,P58872
P0DPA3,Substrate,P0DPA3
Q9C0B7,Substrate,Q9C0B7
P98175,Substrate,P98175
Q9P1T7,Substrate,Q9P1T7
Q8NHY0,Substrate,Q8NHY0
Q8TE76,Substrate,Q8TE76
Q8IY47,Substrate,Q8IY47
A6NDG6,Substrate,A6NDG6
Q969P0,Substrate,Q969P0
Q9BUV8,Substrate,Q9BUV8
Q6U841,Substrate,Q6U841
Q8N349,Substrate,Q8N349
O43808,Substrate,O43808
Q9BXB5,Substrate,Q9BXB5
O14920,Substrate,O14920
P56557,Substrate,P56557
Q8IXS2,Substrate,Q8IXS2
Q8TCE9,Substrate,Q8TCE9
I3L1E1,Substrate,I3L1E1
P19174,Substrate,P19174
Q8WTX7,Substrate,Q8WTX7
Q96MP8,Substrate,Q96MP8
Q86TJ2,Substrate,Q86TJ2
Q9BZF1,Substrate,Q9BZF1
A0A0A0MS04,Substrate,A0A0A0MS04
P20396,Substrate,P20396
P10275,Substrate,P10275
Q16623,Substrate,Q16623
Q7Z4L5,Substrate,Q7Z4L5
P20226,Substrate,P20226
Q8N4F4,Substrate,Q8N4F4
Q8WY22,Substrate,Q8WY22
Q07108,Substrate,Q07108
P30281,Substrate,P30281
P56945,Substrate,P56945
Q9H0V1,Substrate,Q9H0V1
Q86U17,Substrate,Q86U17
Q2TBC4,Substrate,Q2TBC4
P0C7I0,Substrate,P0C7I0
P84095,Substrate,P84095
Q8NGF7,Substrate,Q8NGF7
Q96S21,E3,Q96S21
P24723,Substrate,P24723
Q96LM6,Substrate,Q96LM6
A0A0C4DH69,Substrate,A0A0C4DH69
Q5TC63,Substrate,Q5TC63
Q9BQ90,E3,Q9BQ90
Q9Y264,Substrate,Q9Y264
A0A1W2PR95,Substrate,A0A1W2PR95
P49683,Substrate,P49683
Q9BS91,Substrate,Q9BS91
Q495A1,Substrate,Q495A1
Q8TAS1,Substrate,Q8TAS1
P50895,Substrate,P50895
P35663,Substrate,P35663
A4D161,Substrate,A4D161
Q9UBB6,Substrate,Q9UBB6
Q9UK76,Substrate,Q9UK76
Q9P0S9,Substrate,Q9P0S9
Q8IYX1,Substrate,Q8IYX1
Q8N1N0,Substrate,Q8N1N0
P82909,Substrate,P82909
Q9UL17,Substrate,Q9UL17
P61970,Substrate,P61970
Q8N801,Substrate,Q8N801
P51151,Substrate,P51151
Q9H497,Substrate,Q9H497
P0DKV0,Substrate,P0DKV0
A6NFY7,Substrate,A6NFY7
Q9ULI2,Substrate,Q9ULI2
P09769,Substrate,P09769
Q9BQ24,Substrate,Q9BQ24
P40617,Substrate,P40617
Q96G04,Substrate,Q96G04
D6RBM5,Substrate,D6RBM5
P47985,Substrate,P47985
Q92966,Substrate,Q92966
Q8NG85,Substrate,Q8NG85
Q9Y620,Substrate,Q9Y620
P78543,Substrate,P78543
Q9NVH2,Substrate,Q9NVH2
Q8NFN8,Substrate,Q8NFN8
Q9NP72,Substrate,Q9NP72
P58753,Substrate,P58753
Q96FB5,Substrate,Q96FB5
P03886,Substrate,P03886
Q9NRF9,Substrate,Q9NRF9
Q9P2F9,Substrate,Q9P2F9
O95995,Substrate,O95995
Q8N8U3,Substrate,Q8N8U3
Q14526,Substrate,Q14526
Q9NQL2,Substrate,Q9NQL2
Q58FF6,Substrate,Q58FF6
A6NCS6,Substrate,A6NCS6
Q6IQ22,Substrate,Q6IQ22
P19012,Substrate,P19012
Q6ZMB0,Substrate,Q6ZMB0
O14832,Substrate,O14832
P80294,Substrate,P80294
Q9GZM5,Substrate,Q9GZM5
Q14247,Substrate,Q14247
A0A576,Substrate,A0A576
O95025,Substrate,O95025
Q0VDD5,Substrate,Q0VDD5
O14628,Substrate,O14628
Q9P0J6,Substrate,Q9P0J6
P0C854,Substrate,P0C854
Q9Y303,Substrate,Q9Y303
K9M1U5,Substrate,K9M1U5
Q14244,Substrate,Q14244
Q8IXM2,Substrate,Q8IXM2
Q9NV39,Substrate,Q9NV39
Q71RC9,Substrate,Q71RC9
Q3MII6,Substrate,Q3MII6
Q9Y3I1,E3,Q9Y3I1
P01615,Substrate,P01615
Q9NXG2,Substrate,Q9NXG2
Q9HAV5,Substrate,Q9HAV5
Q6U949,Substrate,Q6U949
P16860,Substrate,P16860
Q96SK2,Substrate,Q96SK2
A8MTI9,Substrate,A8MTI9
Q8IYU4,Substrate,Q8IYU4
Q96MD7,Substrate,Q96MD7
Q7Z2W9,Substrate,Q7Z2W9
P11308,Substrate,P11308
P54296,Substrate,P54296
Q9Y587,Substrate,Q9Y587
P53367,Substrate,P53367
P36544,Substrate,P36544
Q8N0Z6,Substrate,Q8N0Z6
Q8N0S2,Substrate,Q8N0S2
Q13442,Substrate,Q13442
Q8TF45,Substrate,Q8TF45
Q9Y6N9,Substrate,Q9Y6N9
Q86Y82,Substrate,Q86Y82
A8MQ03,Substrate,A8MQ03
Q9P0V3,Substrate,Q9P0V3
Q8IUG1,Substrate,Q8IUG1
Q96QT4,Substrate,Q96QT4
Q9ULZ9,Substrate,Q9ULZ9
Q9HCI6,Substrate,Q9HCI6
O94913,Substrate,O94913
Q8N628,Substrate,Q8N628
O15446,Substrate,O15446
Q9BPY8,Substrate,Q9BPY8
A6NE82,Substrate,A6NE82
Q96FJ0,Substrate,Q96FJ0
Q96LM9,Substrate,Q96LM9
P22894,Substrate,P22894
Q9NR96,Substrate,Q9NR96
Q6L8G8,Substrate,Q6L8G8
Q8NH73,Substrate,Q8NH73
Q8NHH1,Substrate,Q8NHH1
Q9BVM4,Substrate,Q9BVM4
Q8TE04,Substrate,Q8TE04
Q7L9L4,Substrate,Q7L9L4
O75791,Substrate,O75791
P14923,Substrate,P14923
Q16281,Substrate,Q16281
Q9H2X3,Substrate,Q9H2X3
A6NJ64,Substrate,A6NJ64
Q96IW7,Substrate,Q96IW7
O94805,Substrate,O94805
Q8NE63,Substrate,Q8NE63
Q9NQX6,Substrate,Q9NQX6
Q06730,Substrate,Q06730
P50570,Substrate,P50570
Q8IZD2,Substrate,Q8IZD2
P00491,Substrate,P00491
P11684,Substrate,P11684
Q9NZS9,E3,Q9NZS9
Q6Y2X3,Substrate,Q6Y2X3
Q9UIC8,Substrate,Q9UIC8
Q5T440,Substrate,Q5T440
Q8N682,Substrate,Q8N682
Q9BY67,Substrate,Q9BY67
H3BSY2,Substrate,H3BSY2
Q5TYX0,Substrate,Q5TYX0
Q06732,Substrate,Q06732
Q8NB25,Substrate,Q8NB25
Q9UJJ7,Substrate,Q9UJJ7
P14927,Substrate,P14927
P52198,Substrate,P52198
Q8TDT2,Substrate,Q8TDT2
Q5HYI8,Substrate,Q5HYI8
A4D2G3,Substrate,A4D2G3
Q9H2F5,Substrate,Q9H2F5
Q9P209,Substrate,Q9P209
A8MYB1,Substrate,A8MYB1
Q9BQ67,Substrate,Q9BQ67
Q15620,Substrate,Q15620
Q6ZVX9,Substrate,Q6ZVX9
Q9Y5G8,Substrate,Q9Y5G8
O60603,Substrate,O60603
A6NF36,Substrate,A6NF36
Q9Y450,Substrate,Q9Y450
Q4V326,Substrate,Q4V326
A0A075B6I1,Substrate,A0A075B6I1
A7MCY6,Substrate,A7MCY6
Q07001,Substrate,Q07001
Q9Y216,Substrate,Q9Y216
P13010,Substrate,P13010
O60238,Substrate,O60238
O14559,Substrate,O14559
Q9NYL9,Substrate,Q9NYL9
Q92953,Substrate,Q92953
Q6ZVH7,Substrate,Q6ZVH7
U3KPV4,Substrate,U3KPV4
Q9UQF2,Substrate,Q9UQF2
Q5T4B2,Substrate,Q5T4B2
Q8NGI1,Substrate,Q8NGI1
O95926,Substrate,O95926
P12931,Substrate,P12931
Q8NB78,Substrate,Q8NB78
P32245,Substrate,P32245
Q92954,Substrate,Q92954
Q13796,Substrate,Q13796
P09471,Substrate,P09471
O15146,Substrate,O15146
Q9UNE2,Substrate,Q9UNE2
Q8NDT2,Substrate,Q8NDT2
O15232,Substrate,O15232
Q93052,Substrate,Q93052
A8MYU2,Substrate,A8MYU2
Q5T481,Substrate,Q5T481
Q13506,Substrate,Q13506
Q3ZCQ8,Substrate,Q3ZCQ8
A0A0B4J248,Substrate,A0A0B4J248
P55209,Substrate,P55209
Q9Y6X2,Substrate,Q9Y6X2
Q8WV22,E3,Q8WV22
P49765,Substrate,P49765
P01213,Substrate,P01213
Q8NCP5,Substrate,Q8NCP5
Q7Z4K8,E3,Q7Z4K8
Q96BH1,E3,Q96BH1
P46094,Substrate,P46094
P62979,Substrate,P62979
Q9NP98,Substrate,Q9NP98
B1AL88,Substrate,B1AL88
Q9Y6J6,Substrate,Q9Y6J6
Q9BYV9,Substrate,Q9BYV9
Q9NVV0,Substrate,Q9NVV0
Q9C0I9,Substrate,Q9C0I9
Q9P2F5,Substrate,Q9P2F5
O95801,Substrate,O95801
P52742,Substrate,P52742
P48454,Substrate,P48454
Q9UGF5,Substrate,Q9UGF5
O43678,Substrate,O43678
Q8WUJ1,Substrate,Q8WUJ1
Q12931,Substrate,Q12931
Q8N8Q8,Substrate,Q8N8Q8
Q9UER7,Substrate,Q9UER7
P02775,Substrate,P02775
Q9BY71,Substrate,Q9BY71
Q9BPX7,Substrate,Q9BPX7
Q96CK0,Substrate,Q96CK0
Q9Y5P3,Substrate,Q9Y5P3
Q01415,Substrate,Q01415
Q7Z695,Substrate,Q7Z695
P30519,Substrate,P30519
P0DV60,Substrate,P0DV60
H3BU77,Substrate,H3BU77
Q7Z494,Substrate,Q7Z494
B3GLJ2,Substrate,B3GLJ2
Q5T5F5,Substrate,Q5T5F5
P53602,Substrate,P53602
Q14CN2,Substrate,Q14CN2
Q8N271,Substrate,Q8N271
Q9UNU6,Substrate,Q9UNU6
Q9UBX0,Substrate,Q9UBX0
Q5VT25,Substrate,Q5VT25
P61764,Substrate,P61764
Q86WA8,Substrate,Q86WA8
Q99578,Substrate,Q99578
Q99490,Substrate,Q99490
Q9NRP4,Substrate,Q9NRP4
Q5NUL3,Substrate,Q5NUL3
Q13127,Substrate,Q13127
O60760,Substrate,O60760
Q9BQ89,Substrate,Q9BQ89
P24468,Substrate,P24468
A0A1B0GV03,Substrate,A0A1B0GV03
A6NC98,Substrate,A6NC98
A0A0J9YY54,Substrate,A0A0J9YY54
Q68CJ6,Substrate,Q68CJ6
Q9GZX6,Substrate,Q9GZX6
P62685,Substrate,P62685
P78396,Substrate,P78396
P53384,Substrate,P53384
Q64ET8,Substrate,Q64ET8
Q6P0A1,Substrate,Q6P0A1
B2RD01,Substrate,B2RD01
Q9P2N6,Substrate,Q9P2N6
Q8TF05,Substrate,Q8TF05
Q5XUX1,Substrate,Q5XUX1
Q8TBB5,Substrate,Q8TBB5
Q30KR1,Substrate,Q30KR1
Q6ZN01,Substrate,Q6ZN01
P50221,Substrate,P50221
Q86XF7,Substrate,Q86XF7
Q8WXD0,Substrate,Q8WXD0
O60333,Substrate,O60333
Q8IZP6,Substrate,Q8IZP6
P43007,Substrate,P43007
Q9NXV2,E3,Q9NXV2
P05305,Substrate,P05305
Q5W041,Substrate,Q5W041
Q9Y2Y0,Substrate,Q9Y2Y0
P23142,Substrate,P23142
Q8TDU6,Substrate,Q8TDU6
P36537,Substrate,P36537
P40429,Substrate,P40429
Q7L311,Substrate,Q7L311
P05023,Substrate,P05023
Q9NX47,E3,Q9NX47
Q9HAV4,Substrate,Q9HAV4
P0DMR2,Substrate,P0DMR2
Q9UJG1,Substrate,Q9UJG1
P17041,Substrate,P17041
P34969,Substrate,P34969
Q8N7C0,Substrate,Q8N7C0
A6NCI4,Substrate,A6NCI4
Q15109,Substrate,Q15109
A0A1B0GX49,Substrate,A0A1B0GX49
Q99593,Substrate,Q99593
Q9H5Z6,Substrate,Q9H5Z6
P23193,Substrate,P23193
Q9Y277,Substrate,Q9Y277
O14867,Substrate,O14867
Q96KN1,Substrate,Q96KN1
O75154,Substrate,O75154
Q9Y6T7,Substrate,Q9Y6T7
Q99489,Substrate,Q99489
Q9BZ97,Substrate,Q9BZ97
Q9UEE5,Substrate,Q9UEE5
Q8IVP5,Substrate,Q8IVP5
Q9Y6S9,Substrate,Q9Y6S9
Q86U28,Substrate,Q86U28
O95628,E3,O95628
Q9Y4P8,Substrate,Q9Y4P8
Q8IXX5,Substrate,Q8IXX5
Q96ED9,Substrate,Q96ED9
Q5T2D2,Substrate,Q5T2D2
E9PRG8,Substrate,E9PRG8
Q9H871,Substrate,Q9H871
P47872,Substrate,P47872
P53667,Substrate,P53667
Q16890,Substrate,Q16890
O95139,Substrate,O95139
Q7Z7M9,Substrate,Q7Z7M9
Q7Z3B4,Substrate,Q7Z3B4
P00797,Substrate,P00797
Q96RU7,E3,Q96RU7
Q9H7F4,Substrate,Q9H7F4
B1AKI9,Substrate,B1AKI9
Q7L2R6,Substrate,Q7L2R6
Q9H8G2,Substrate,Q9H8G2
Q9H2J4,Substrate,Q9H2J4
O95782,Substrate,O95782
Q9H063,Substrate,Q9H063
Q8N8M0,Substrate,Q8N8M0
Q5U5R9,E3,Q5U5R9
Q53GI3,Substrate,Q53GI3
P17568,Substrate,P17568
Q3B820,Substrate,Q3B820
P35557,Substrate,P35557
P62341,Substrate,P62341
P49427,E3,P49427
Q8N0Z2,Substrate,Q8N0Z2
Q8N0U6,Substrate,Q8N0U6
Q13422,Substrate,Q13422
Q14952,Substrate,Q14952
Q6UWE0,E3,Q6UWE0
O00409,Substrate,O00409
Q6ZPD9,Substrate,Q6ZPD9
Q7Z7H3,Substrate,Q7Z7H3
Q5T035,Substrate,Q5T035
Q8N511,Substrate,Q8N511
A8MWD9,Substrate,A8MWD9
Q96AQ7,Substrate,Q96AQ7
P06727,Substrate,P06727
Q9BRS2,Substrate,Q9BRS2
A6NJL1,Substrate,A6NJL1
Q8NBK3,Substrate,Q8NBK3
Q9Y255,Substrate,Q9Y255
P22749,Substrate,P22749
Q9UI25,Substrate,Q9UI25
Q8N8Z8,Substrate,Q8N8Z8
Q5JV73,Substrate,Q5JV73
Q3LHN0,Substrate,Q3LHN0
Q0D2K0,Substrate,Q0D2K0
Q8NGB6,Substrate,Q8NGB6
O60678,Substrate,O60678
O60437,Substrate,O60437
Q9H0C5,E3,Q9H0C5
Q8N9V3,Substrate,Q8N9V3
C9JVI0,Substrate,C9JVI0
O43432,Substrate,O43432
Q92753,Substrate,Q92753
P02766,Substrate,P02766
Q01449,Substrate,Q01449
Q8IZT8,Substrate,Q8IZT8
Q96CJ1,Substrate,Q96CJ1
O43741,Substrate,O43741
P02746,Substrate,P02746
P50548,Substrate,P50548
Q06187,Substrate,Q06187
P98187,Substrate,P98187
Q5JSQ8,Substrate,Q5JSQ8
Q8IZF0,Substrate,Q8IZF0
Q5GAN3,Substrate,Q5GAN3
P0DMB1,Substrate,P0DMB1
Q68CQ4,Substrate,Q68CQ4
Q68CR1,Substrate,Q68CR1
Q5JSH3,Substrate,Q5JSH3
P52209,Substrate,P52209
Q8TAA5,Substrate,Q8TAA5
Q6ZN08,Substrate,Q6ZN08
Q6DRA6,Substrate,Q6DRA6
Q9P243,Substrate,Q9P243
Q9NWR8,Substrate,Q9NWR8
Q8WXD2,Substrate,Q8WXD2
Q8NGT0,Substrate,Q8NGT0
Q9BW04,Substrate,Q9BW04
Q9P2X7,Substrate,Q9P2X7
Q9ULR5,Substrate,Q9ULR5
Q9UBQ7,Substrate,Q9UBQ7
P19113,Substrate,P19113
Q15382,Substrate,Q15382
Q66K41,Substrate,Q66K41
Q9Y5P8,Substrate,Q9Y5P8
P08754,Substrate,P08754
O95427,Substrate,O95427
Q66LE6,Substrate,Q66LE6
Q5T0L3,Substrate,Q5T0L3
Q13642,Substrate,Q13642
P55103,Substrate,P55103
P62280,Substrate,P62280
P0DPQ3,Substrate,P0DPQ3
Q9NY12,Substrate,Q9NY12
Q9Y6F1,Substrate,Q9Y6F1
Q99729,Substrate,Q99729
P47944,Substrate,P47944
Q6NVH7,Substrate,Q6NVH7
Q16099,Substrate,Q16099
Q7Z3Z2,Substrate,Q7Z3Z2
Q96PC2,Substrate,Q96PC2
O14828,Substrate,O14828
P41091,Substrate,P41091
Q15399,Substrate,Q15399
P04818,Substrate,P04818
Q9NQT5,Substrate,Q9NQT5
P14625,Substrate,P14625
Q9BWL3,Substrate,Q9BWL3
P63000,Substrate,P63000
O14905,Substrate,O14905
Q8TEU7,Substrate,Q8TEU7
Q7Z7B7,Substrate,Q7Z7B7
Q8IVS2,Substrate,Q8IVS2
Q9ULE3,Substrate,Q9ULE3
O15116,Substrate,O15116
P23508,Substrate,P23508
Q5R3I4,Substrate,Q5R3I4
P48146,Substrate,P48146
O14543,E3,O14543
Q9HCN2,Substrate,Q9HCN2
P00736,Substrate,P00736
Q6NXT4,Substrate,Q6NXT4
P01189,Substrate,P01189
P04350,Substrate,P04350
P50395,Substrate,P50395
O95819,Substrate,O95819
Q6ZP82,Substrate,Q6ZP82
Q8TA86,Substrate,Q8TA86
P60568,Substrate,P60568
Q9Y251,Substrate,Q9Y251
P30874,Substrate,P30874
Q04609,Substrate,Q04609
Q15828,Substrate,Q15828
Q6VVB1,E3,Q6VVB1
P10412,Substrate,P10412
Q9C0K7,Substrate,Q9C0K7
Q9BWQ8,Substrate,Q9BWQ8
Q9HB20,Substrate,Q9HB20
Q9BR77,Substrate,Q9BR77
A0A087X179,Substrate,A0A087X179
A0JP26,Substrate,A0JP26
P00751,Substrate,P00751
P06737,Substrate,P06737
P84090,Substrate,P84090
P09430,Substrate,P09430
P49639,Substrate,P49639
P19013,Substrate,P19013
Q9UI12,Substrate,Q9UI12
Q9Y676,Substrate,Q9Y676
O43396,Substrate,O43396
Q6P1L6,Substrate,Q6P1L6
Q8NBF2,Substrate,Q8NBF2
Q8NI28,Substrate,Q8NI28
P30530,Substrate,P30530
Q9NQF3,Substrate,Q9NQF3
P18564,Substrate,P18564
A6NIX2,Substrate,A6NIX2
Q8N5A5,Substrate,Q8N5A5
Q6ZMS7,Substrate,Q6ZMS7
Q9P1Z0,Substrate,Q9P1Z0
Q9UKV0,Substrate,Q9UKV0
Q9H1V8,Substrate,Q9H1V8
P07196,Substrate,P07196
Q9H344,Substrate,Q9H344
Q9C0C9,E3,Q9C0C9
Q5T7M9,Substrate,Q5T7M9
Q8NEB7,Substrate,Q8NEB7
Q9H244,Substrate,Q9H244
P55017,Substrate,P55017
Q9BWP8,Substrate,Q9BWP8
Q9NX09,Substrate,Q9NX09
Q8WWL2,Substrate,Q8WWL2
Q96D21,Substrate,Q96D21
Q9NRS6,Substrate,Q9NRS6
O00311,Substrate,O00311
O60547,Substrate,O60547
Q8WY54,Substrate,Q8WY54
P36873,Substrate,P36873
Q96L94,Substrate,Q96L94
Q5T280,Substrate,Q5T280
O75069,Substrate,O75069
Q9BZM3,Substrate,Q9BZM3
Q9H400,Substrate,Q9H400
P31276,Substrate,P31276
P35348,Substrate,P35348
Q96S82,Substrate,Q96S82
O75631,Substrate,O75631
Q8NGV0,Substrate,Q8NGV0
Q8N4Q1,Substrate,Q8N4Q1
P52756,Substrate,P52756
Q8N961,Substrate,Q8N961
Q9UKI3,Substrate,Q9UKI3
P15311,Substrate,P15311
P49759,Substrate,P49759
A6NCS4,Substrate,A6NCS4
Q8NGR8,Substrate,Q8NGR8
Q03721,Substrate,Q03721
Q6UW78,Substrate,Q6UW78
O94973,Substrate,O94973
Q9NX38,Substrate,Q9NX38
O15294,Substrate,O15294
Q13296,Substrate,Q13296
O14683,Substrate,O14683
P17020,Substrate,P17020
Q9BWT6,Substrate,Q9BWT6
P08173,Substrate,P08173
P04839,Substrate,P04839
Q9HBX9,Substrate,Q9HBX9
Q96EY7,Substrate,Q96EY7
Q8N3R3,Substrate,Q8N3R3
P57796,Substrate,P57796
Q96S90,Substrate,Q96S90
P18405,Substrate,P18405
Q9H223,Substrate,Q9H223
P50461,Substrate,P50461
Q8IZ20,Substrate,Q8IZ20
Q9HC62,Substrate,Q9HC62
Q12774,Substrate,Q12774
Q9NZC2,Substrate,Q9NZC2
Q6ZSR6,Substrate,Q6ZSR6
Q99558,Substrate,Q99558
P04066,Substrate,P04066
P28827,Substrate,P28827
Q8IU99,Substrate,Q8IU99
Q5SZJ8,Substrate,Q5SZJ8
Q96JB5,Substrate,Q96JB5
E5RG02,Substrate,E5RG02
P34972,Substrate,P34972
